enabled,description,workflow_id,tg_id_usera,timezone,start_time,days_of_week,start_date,end_date,last_started_at,status,time_to_complete_the_procedure,completed
true,Согласовать замену транспорта при поломке/задержке (слот 12:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,12:04,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 12:05),Test proga,544911412|8041897638,Europe/Kyiv,12:05,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 12:06),Router_Telegram_Router,544911412,Europe/Kyiv,12:06,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 12:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,12:07,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 12:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,12:08,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 12:09),Test proga,544911412,Europe/Kyiv,12:09,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 12:10),Router_Telegram_Router,8041897638,Europe/Kyiv,12:10,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 12:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,12:11,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 12:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,12:12,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 12:13),Test proga,8041897638,Europe/Kyiv,12:13,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 12:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,12:14,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 12:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,12:15,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 12:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,12:16,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 12:17),Test proga,544911412|8041897638,Europe/Kyiv,12:17,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 12:18),Router_Telegram_Router,544911412,Europe/Kyiv,12:18,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 12:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,12:19,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 12:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,12:20,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 12:21),Test proga,544911412,Europe/Kyiv,12:21,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 12:22),Router_Telegram_Router,8041897638,Europe/Kyiv,12:22,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 12:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,12:23,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 12:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,12:24,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 12:25),Test proga,8041897638,Europe/Kyiv,12:25,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 12:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,12:26,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 12:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,12:27,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 12:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,12:28,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 12:29),Test proga,544911412|8041897638,Europe/Kyiv,12:29,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 12:30),Router_Telegram_Router,544911412,Europe/Kyiv,12:30,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 12:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,12:31,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 12:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,12:32,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 12:33),Test proga,544911412,Europe/Kyiv,12:33,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 12:34),Router_Telegram_Router,8041897638,Europe/Kyiv,12:34,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 12:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,12:35,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 12:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,12:36,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 12:37),Test proga,8041897638,Europe/Kyiv,12:37,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 12:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,12:38,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 12:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,12:39,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 12:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,12:40,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 12:41),Test proga,544911412|8041897638,Europe/Kyiv,12:41,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 12:42),Router_Telegram_Router,544911412,Europe/Kyiv,12:42,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 12:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,12:43,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 12:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,12:44,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 12:45),Test proga,544911412,Europe/Kyiv,12:45,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 12:46),Router_Telegram_Router,8041897638,Europe/Kyiv,12:46,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 12:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,12:47,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 12:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,12:48,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 12:49),Test proga,8041897638,Europe/Kyiv,12:49,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 12:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,12:50,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 12:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,12:51,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 12:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,12:52,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 12:53),Test proga,544911412|8041897638,Europe/Kyiv,12:53,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 12:54),Router_Telegram_Router,544911412,Europe/Kyiv,12:54,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 12:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,12:55,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 12:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,12:56,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 12:57),Test proga,544911412,Europe/Kyiv,12:57,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 12:58),Router_Telegram_Router,8041897638,Europe/Kyiv,12:58,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 12:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,12:59,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 13:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,13:00,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 13:01),Test proga,8041897638,Europe/Kyiv,13:01,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 13:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,13:02,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 13:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,13:03,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 13:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,13:04,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 13:05),Test proga,544911412|8041897638,Europe/Kyiv,13:05,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 13:06),Router_Telegram_Router,544911412,Europe/Kyiv,13:06,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 13:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,13:07,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 13:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,13:08,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 13:09),Test proga,544911412,Europe/Kyiv,13:09,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 13:10),Router_Telegram_Router,8041897638,Europe/Kyiv,13:10,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 13:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,13:11,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 13:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,13:12,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 13:13),Test proga,8041897638,Europe/Kyiv,13:13,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 13:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,13:14,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 13:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,13:15,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 13:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,13:16,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 13:17),Test proga,544911412|8041897638,Europe/Kyiv,13:17,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 13:18),Router_Telegram_Router,544911412,Europe/Kyiv,13:18,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 13:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,13:19,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 13:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,13:20,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 13:21),Test proga,544911412,Europe/Kyiv,13:21,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 13:22),Router_Telegram_Router,8041897638,Europe/Kyiv,13:22,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 13:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,13:23,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 13:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,13:24,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 13:25),Test proga,8041897638,Europe/Kyiv,13:25,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 13:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,13:26,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 13:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,13:27,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 13:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,13:28,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 13:29),Test proga,544911412|8041897638,Europe/Kyiv,13:29,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 13:30),Router_Telegram_Router,544911412,Europe/Kyiv,13:30,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 13:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,13:31,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 13:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,13:32,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 13:33),Test proga,544911412,Europe/Kyiv,13:33,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 13:34),Router_Telegram_Router,8041897638,Europe/Kyiv,13:34,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 13:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,13:35,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 13:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,13:36,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 13:37),Test proga,8041897638,Europe/Kyiv,13:37,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 13:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,13:38,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 13:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,13:39,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 13:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,13:40,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 13:41),Test proga,544911412|8041897638,Europe/Kyiv,13:41,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 13:42),Router_Telegram_Router,544911412,Europe/Kyiv,13:42,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 13:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,13:43,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 13:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,13:44,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 13:45),Test proga,544911412,Europe/Kyiv,13:45,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 13:46),Router_Telegram_Router,8041897638,Europe/Kyiv,13:46,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 13:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,13:47,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 13:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,13:48,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 13:49),Test proga,8041897638,Europe/Kyiv,13:49,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 13:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,13:50,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 13:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,13:51,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 13:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,13:52,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 13:53),Test proga,544911412|8041897638,Europe/Kyiv,13:53,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 13:54),Router_Telegram_Router,544911412,Europe/Kyiv,13:54,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 13:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,13:55,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 13:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,13:56,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 13:57),Test proga,544911412,Europe/Kyiv,13:57,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 13:58),Router_Telegram_Router,8041897638,Europe/Kyiv,13:58,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 13:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,13:59,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 14:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,14:00,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 14:01),Test proga,8041897638,Europe/Kyiv,14:01,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 14:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,14:02,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 14:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,14:03,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 14:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,14:04,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 14:05),Test proga,544911412|8041897638,Europe/Kyiv,14:05,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 14:06),Router_Telegram_Router,544911412,Europe/Kyiv,14:06,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 14:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,14:07,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 14:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,14:08,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 14:09),Test proga,544911412,Europe/Kyiv,14:09,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 14:10),Router_Telegram_Router,8041897638,Europe/Kyiv,14:10,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 14:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,14:11,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 14:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,14:12,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 14:13),Test proga,8041897638,Europe/Kyiv,14:13,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 14:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,14:14,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 14:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,14:15,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 14:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,14:16,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 14:17),Test proga,544911412|8041897638,Europe/Kyiv,14:17,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 14:18),Router_Telegram_Router,544911412,Europe/Kyiv,14:18,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 14:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,14:19,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 14:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,14:20,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 14:21),Test proga,544911412,Europe/Kyiv,14:21,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 14:22),Router_Telegram_Router,8041897638,Europe/Kyiv,14:22,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 14:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,14:23,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 14:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,14:24,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 14:25),Test proga,8041897638,Europe/Kyiv,14:25,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 14:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,14:26,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 14:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,14:27,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 14:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,14:28,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 14:29),Test proga,544911412|8041897638,Europe/Kyiv,14:29,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 14:30),Router_Telegram_Router,544911412,Europe/Kyiv,14:30,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 14:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,14:31,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 14:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,14:32,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 14:33),Test proga,544911412,Europe/Kyiv,14:33,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 14:34),Router_Telegram_Router,8041897638,Europe/Kyiv,14:34,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 14:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,14:35,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 14:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,14:36,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 14:37),Test proga,8041897638,Europe/Kyiv,14:37,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 14:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,14:38,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 14:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,14:39,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 14:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,14:40,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 14:41),Test proga,544911412|8041897638,Europe/Kyiv,14:41,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 14:42),Router_Telegram_Router,544911412,Europe/Kyiv,14:42,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 14:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,14:43,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 14:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,14:44,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 14:45),Test proga,544911412,Europe/Kyiv,14:45,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 14:46),Router_Telegram_Router,8041897638,Europe/Kyiv,14:46,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 14:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,14:47,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 14:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,14:48,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 14:49),Test proga,8041897638,Europe/Kyiv,14:49,1|2|3|4|5|6|7,,,,,,
